経度,緯度,所在地コード,用途,連番,年次,前年所在地コード,前年用途,前年連番,市区町村名,住居表示,行政,地積,利用の現況,利用状況表示,建物構造,施設,形状区分,間口（比率）,奥行（比率）,階層（地上）,階層（地下）,前面道路区分,前面道路の方位区分,前面道路の幅員,前面道路の舗装状況,側道区分,側道方位区分,周辺の土地の利用の現況,駅名,駅距離,用途区分,防火区分,都市計画区分,森林区分,公園区分,建ぺい率,容積率,共通地点区分,選定年次ビット,Ｓ５８価格,Ｓ５９価格,Ｓ６０価格,Ｓ６１価格,Ｓ６２価格,Ｓ６３価格,Ｈ１価格,Ｈ２価格,Ｈ３価格,Ｈ４価格,Ｈ５価格,Ｈ６価格,Ｈ７価格,Ｈ８価格,Ｈ９価格,Ｈ１０価格,Ｈ１１価格,Ｈ１２価格,Ｈ１３価格,Ｈ１４価格,Ｈ１５価格,Ｈ１６価格,Ｈ１７価格,Ｈ１８価格,Ｈ１９価格,Ｈ２０価格,Ｈ２１価格,Ｈ２２価格,Ｈ２３価格,Ｈ２４価格,Ｈ２５価格,Ｈ２６価格,Ｈ２７価格,Ｈ２８価格,Ｈ２９価格,属性移動Ｓ５９,属性移動Ｓ６０,属性移動Ｓ６１,属性移動Ｓ６２,属性移動Ｓ６３,属性移動Ｈ１,属性移動Ｈ２,属性移動Ｈ３,属性移動Ｈ４,属性移動Ｈ５,属性移動Ｈ６,属性移動Ｈ７,属性移動Ｈ８,属性移動Ｈ９,属性移動Ｈ１０,属性移動Ｈ１１,属性移動Ｈ１２,属性移動Ｈ１３,属性移動Ｈ１４,属性移動Ｈ１５,属性移動Ｈ１６,属性移動Ｈ１７,属性移動Ｈ１８,属性移動Ｈ１９,属性移動Ｈ２０,属性移動Ｈ２１,属性移動Ｈ２２,属性移動Ｈ２３,属性移動Ｈ２４,属性移動Ｈ２５,属性移動Ｈ２６,属性移動Ｈ２７,属性移動Ｈ２８,属性移動Ｈ２９
506108.013,131271.750,08341,000,002,2017,08341,000,002,東海,茨城県　那珂郡東海村村松北２−１２−３８,08341,241,10000000000000000,_,W2,101,_,010,012,02,0,市区町村道,南西,0055,_,_,_,一般住宅が多く、貸家等が混在する住宅地域,東海,2200,1低専,_,市街化,_,_,40,80,false,00000000111111111111111111111111111,0,0,0,0,0,0,0,0,81200,83500,83500,83500,82700,81200,78700,76200,73800,68200,66000,64000,62000,58100,54800,51900,49700,47600,45700,43800,41500,38800,36300,34900,34500,34500,34500,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000001,1000000000,1000000000,1000000000,1000000100,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1100000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506134.481,130830.569,08221,005,005,2017,08221,005,005,ひたちなか,茨城県　ひたちなか市湊本町３−１３,08221,274,11000000000000000,_,S3,101,_,010,025,03,0,都道府県道,南東,0150,_,_,_,店舗、銀行等が建ち並ぶ商業地域,那珂湊,650,商業,準防,市街化,_,_,80,400,false,00000011111111111111111111111111111,0,0,0,0,0,0,156000,160000,164000,165000,164000,164000,160000,155000,150000,145000,140000,127000,115000,107000,97200,88400,79800,73400,67000,61500,56500,51500,46800,42000,38000,35500,33500,31800,30900,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000000,1000000000,2100000000,1000000000,1000010000,1000000000,2000000000,1000000000,1000000000,1000100000,1000000000,1001000010,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506139.523,131444.734,08202,000,014,2017,08202,000,014,日立,茨城県　日立市石名坂町１−４２−６１,08202,191,10000000000000000,_,LS2,111,_,010,015,02,0,市区町村道,北,0060,_,_,_,中小規模の一般住宅が建ち並ぶ郊外の低層住宅地域,大甕,3600,1低専,_,市街化,_,_,50,100,false,00000000001111111111111111111111111,0,0,0,0,0,0,0,0,0,0,85000,85000,81700,79200,78000,76000,73200,69600,66800,63500,59300,55200,51600,49500,48300,47200,44900,42500,38600,37200,36300,35500,34800,34300,33900,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1100010000,1000000000,1000000100,1000101000,1000000000,2000000000,2000010000,2000000000,1000001000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000100000,1000000000,1000000000,2000000000,1000000000,1001000000,1001000000,10000000000000
506146.972,131468.812,08202,000,025,2017,08202,000,025,日立,茨城県　日立市石名坂町２−２７−３,08202,214,10000000000000000,_,W2,111,_,010,015,02,0,市区町村道,西,0045,_,_,_,区画整然とした中規模分譲住宅地域,大甕,2900,2低専,_,市街化,_,_,60,150,false,00000000111111111111111111111111111,0,0,0,0,0,0,0,0,83000,86600,86600,86000,83000,80500,79200,75800,71800,68300,64000,59500,54000,49000,44500,42300,41100,39800,37400,34800,31100,30000,29200,28500,28100,27700,27100,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1100000000,1000000000,1000000111,1000010000,1000000000,2000000000,2000000000,2000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506148.151,130873.495,08221,000,012,2017,08221,000,012,ひたちなか,茨城県　ひたちなか市赤坂２４７５番３,08221,332,10000000000000000,_,W2,101,_,010,020,02,0,市区町村道,北東,0056,_,_,_,一般住宅のほか作業所等が混在する住宅地域,殿山,1000,1低専,_,市街化,_,_,40,80,false,00000000001111111111111111111111111,0,0,0,0,0,0,0,0,0,0,58500,58500,57800,57600,57400,57200,56800,55000,52900,50800,48700,46100,43800,41600,40000,37800,34500,32500,30300,27800,25800,24700,24000,23600,23400,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,2100000000,1000000100,1000000000,1000000000,2000001000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,2000000000,1000000000,1000000000,1000010000,1000000000,1000000000,1000000000,1000000000,1001000000,1001001000,10000000000000
506170.331,131325.019,08341,000,003,2017,08341,000,003,東海,茨城県　那珂郡東海村大字豊岡字西の妻４６０番２,08341,316,10000000000000000,_,W2,101,_,010,020,02,0,市区町村道,南東,0050,_,_,_,国道２４５号背後の農地が介在する農村集落地域,東海,4400,_,_,調区,_,_,60,200,false,11111111111111111111111111111111111,11100,11400,11600,11800,12000,12400,12800,13300,13800,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,13900,13700,13600,13500,13400,13300,13200,13000,12800,12500,12300,12100,12000,11900,1000000000,1000000000,1000000000,1000000000,1010000000,1000000000,1010000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000010000,1000000000,1000000011,1000000000,1000000000,1100001011,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,2000000100,1000000000,1001000000,1001000000,10000000000000
506188.578,129786.253,08222,000,005,2017,08222,000,005,鹿嶋,茨城県　鹿嶋市大字荒井字中５６９番１０,08222,251,10000000000000000,_,W2,100,_,010,015,02,0,市区町村道,南西,0045,_,_,_,駅に近い戸建住宅が建ち並ぶ住宅地域,鹿島大野,260,_,_,調区,_,_,40,80,false,00000000000000000000000001111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16600,16300,15800,15200,14500,14000,13600,13300,13100,13000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000000,2000000100,2000000000,1001000011,1001000000,10000000000000
506200.422,131571.091,08202,000,015,2017,08202,000,015,日立,茨城県　日立市塙山町１−１４−４,08202,196,10000000000000000,_,W2,111,_,010,010,02,0,市区町村道,南,0060,_,_,_,一般住宅等が建ち並ぶ区画整然とした住宅地域,常陸多賀,2700,1低専,_,市街化,_,_,50,100,false,00000000011111111111111111111111111,0,0,0,0,0,0,0,0,0,85000,85200,84800,82200,80900,78900,76400,72500,69000,64500,61400,57300,53500,50900,48200,46500,45000,43000,40000,36000,33800,32000,30800,29700,28700,27900,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000100,1000000000,1000000000,2000000000,2010000000,2000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506216.142,131480.867,08202,000,024,2017,08202,000,024,日立,茨城県　日立市森山町３−１３−３,08202,229,10000000000000000,_,W2,101,_,010,015,02,0,市区町村道,南西,0030,_,_,_,農地、空地が多く残る一般住宅地域,大甕,1500,1中専,_,市街化,_,_,60,200,false,00000000111111111111111111111111111,0,0,0,0,0,0,0,0,85000,88700,88700,88000,85000,83500,82200,79000,74600,70900,66800,63000,58600,53800,50000,47800,46600,45300,43200,41100,37300,35800,34700,33800,33300,32800,32300,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000000,1000000100,1000010000,1000000000,2000000000,2000000000,2000000000,1000000000,1010000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506216.447,131405.658,08202,000,001,2017,08202,000,001,日立,茨城県　日立市久慈町２−１１−２３,08202,237,10000000000000000,_,W2,111,_,010,010,02,0,市区町村道,東,0080,_,_,_,一般住宅の中に空地等が見られる住宅地域,大甕,1500,1中専,_,市街化,_,_,60,200,false,00000000000001111111111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,81000,79800,77100,74000,71000,68300,66000,61000,55500,51100,49300,48100,47100,44700,42500,38500,36700,35400,34300,34000,33900,33800,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000010000,1000000000,1000000000,1000000000,1000000000,1000001000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001010000,1001000000,10000000000000
506219.610,131589.343,08202,003,001,2017,08202,003,001,日立,茨城県　日立市大久保町４丁目３３２番外,08202,2440,00000000100000000,_,_,101,_,012,010,00,0,道路,_,0000,_,_,_,畑が多く一般住宅等が混在する熟成度中位の地域,常陸多賀,2000,1低専,_,市街化,_,_,40,80,false,00000000001111111111111111111111111,0,0,0,0,0,0,0,0,0,0,35000,35000,34800,34300,34300,34300,33600,32700,30700,28500,26300,24000,21500,19500,18000,16700,15500,14300,12900,12100,11600,11200,10900,10600,10400,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000100,1110000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001100000,1001100000,10000000000000
506235.076,131400.989,08202,000,023,2017,08202,000,023,日立,茨城県　日立市久慈町１−２８−１９,08202,174,10000000000000000,_,W2,111,_,010,020,02,0,市区町村道,北東,0037,_,_,_,一般住宅の中に店舗等が混在する住宅地域,大甕,1800,1住居,_,市街化,_,_,60,200,false,00000000000000000000000000011111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40500,36600,34500,33100,31900,31300,30800,30400,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506238.123,131452.624,08202,005,001,2017,08202,005,001,日立,茨城県　日立市大みか町２−２２−２８,08202,117,00000000000000100,取壊中,_,111,台形,010,010,00,0,市区町村道,南東,0160,_,_,_,中低層の店舗、事務所のほかに病院、銀行等が混在する駅前商業地域,大甕,250,商業,準防,市街化,_,_,80,400,false,00000111111111111111111111111111111,0,0,0,0,0,115000,120000,130000,141000,146000,146000,145000,141000,137000,135000,127000,119000,110000,101000,92400,82100,72000,67000,64500,62500,60600,57400,54400,50000,48300,47000,46000,45100,44400,44200,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1100010000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000100,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1010001010,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10011000000000
506238.647,131578.981,08202,000,018,2017,08202,000,018,日立,茨城県　日立市大久保町３−１２−１６,08202,320,10000000000000000,_,W2,111,_,010,012,02,0,市区町村道,西,0050,_,_,_,一般住宅、貸家等が混在し、空地も見られる住宅地域,常陸多賀,1300,1中専,_,市街化,_,_,60,200,false,00000000011111111111111111111111111,0,0,0,0,0,0,0,0,0,112000,113000,111000,106000,104000,102000,97900,93600,86600,80600,74000,67700,61900,57600,55200,53900,52600,50100,47100,42600,41000,39800,38900,38600,38300,38100,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1100000000,1000000000,1000000000,1000000100,1010000000,1000000000,2000000000,2000000000,2000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000100000,1001000000,1001000000,10000100000000
506239.598,131543.695,08202,005,004,2017,08202,005,004,日立,茨城県　日立市金沢町１−１３−１０,08202,813,01000000000000000,_,S1,101,_,010,015,01,0,国道,北西,0130,_,_,_,低層の店舗、事業所等が増えつつある路線商業地域,常陸多賀,1900,近商,_,市街化,_,_,80,200,false,00000000000000000000000111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64000,61400,59500,56300,52900,48600,46900,45600,44400,43600,43200,43000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000010000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506240.275,130946.487,08221,000,003,2017,08221,000,003,ひたちなか,茨城県　ひたちなか市磯崎町字磯合４５６７番５,08221,192,10000000000000000,_,W2,100,_,010,010,02,0,市区町村道,東,0040,_,_,_,磯崎海岸に近い台地上に存する畑も残る住宅地域,磯崎,650,1低専,_,市街化,_,_,60,150,false,00000000000011111111111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,53000,52800,51700,50500,48500,45500,43500,41400,39300,36200,33600,31100,28200,25700,23500,21600,20300,19000,17900,16900,16300,15900,15600,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000101,1000000000,1000000000,2000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,2000000000,1000000000,1001000000,1001000000,10000000000000
506250.085,129461.500,08222,000,001,2017,08222,000,001,鹿嶋,茨城県　鹿嶋市神野１丁目１番５,08222,234,10000000000000000,_,W2,101,_,015,010,02,0,市区町村道,南,0060,_,_,_,店舗も介在する区画整然とした一般住宅地域,鹿島神宮,1100,1低専,_,市街化,_,_,50,100,false,00000000111111111111111111111111111,0,0,0,0,0,0,0,0,89000,89000,85000,83300,79200,65000,62000,59500,56900,54800,49800,45300,40900,36400,32900,30100,29300,28900,28100,27300,25300,24700,24200,23900,24400,25200,26100,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000000,2100000100,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506250.174,131551.287,08202,000,013,2017,08202,000,013,日立,茨城県　日立市東金沢町４−６−３,08202,277,10000000000000000,_,W2,101,_,010,020,02,0,市区町村道,南,0030,_,_,_,空地等も散見され、アパート・中小工場等も混在する低層住宅地域,常陸多賀,1500,1住居,_,市街化,_,_,60,200,false,00000111111111111111111111111111111,0,0,0,0,0,67000,72200,79100,85900,89800,90000,89600,86900,85600,84100,82700,79300,74500,70800,68000,62700,58500,55700,53200,52200,51300,48500,45800,41400,39000,37400,36200,35100,34100,33200,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000010000,1000000000,1000000000,1000000000,1000000100,1000000000,1000000000,2010000000,2000000000,2000000000,1000000000,1000000000,1000000010,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506253.476,131459.606,08202,000,020,2017,08202,000,020,日立,茨城県　日立市水木町２−３０−３,08202,280,10000000000000000,_,W2,111,_,010,030,02,0,市区町村道,南,0060,_,_,_,一般住宅、アパート等が混在する住宅地域,大甕,750,1住居,_,市街化,_,_,60,200,false,00000000011111111111111111111111111,0,0,0,0,0,0,0,0,0,97500,97900,97400,94000,92600,91000,88700,86300,82400,79300,76200,69000,62000,57700,55500,54300,53200,50600,47800,43500,42000,41000,40400,39900,39500,39200,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000100,1000000000,1000000000,2000000000,2000000000,2000000000,1000000000,1000000000,1000001010,1000000000,1000000000,1000000000,1001100000,1001100000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506254.091,129515.405,08222,000,010,2017,08222,000,010,鹿嶋,茨城県　鹿嶋市厨４丁目１０番１４,08222,339,10000000000000000,_,W2,101,_,012,010,02,0,市区町村道,南,0060,_,_,_,区画整理された一般住宅、アパートが混在する空地も多い新興住宅地域,鹿島神宮,700,1住居,_,市街化,_,_,60,200,false,00000000001111111111111111111111111,0,0,0,0,0,0,0,0,0,0,69300,69000,65500,54800,53200,52600,49600,48500,46000,42000,38000,34000,31000,29000,28300,27600,26800,26000,24300,23800,23400,23200,23700,24300,25000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,2100000100,1000000000,1000000000,2000000000,1000000000,1000000000,1000000000,1000000000,1000000010,1000000000,1000000000,1000000000,1000000000,1100000000,1100000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506260.523,131612.425,08202,000,005,2017,08202,000,005,日立,茨城県　日立市桜川町２−２５−２,08202,194,10000000000000000,_,W2,111,_,010,030,02,0,市区町村道,南,0120,_,_,_,一般住宅、アパート、店舗が混在する住宅地域,常陸多賀,1000,2住居,_,市街化,_,_,60,200,true,00000000000001111111111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,134000,132000,126000,117000,107000,98500,90100,80500,75000,70500,68500,67000,65700,62500,58700,53000,51200,50700,50300,50100,49900,49800,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,2000000000,1000000000,1000000000,1000000000,1000010000,1000000010,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506261.125,129267.630,08232,000,011,2017,08232,000,011,神栖,茨城県　神栖市筒井字坊内１１８６番８,08232,333,10000000000000000,_,W2,100,_,010,012,02,0,都道府県道,東,0065,_,_,_,一般住宅と農家住宅が見られる県道沿いの住宅地域,小見川,8700,_,_,調区,_,_,60,200,false,00000000011111111111111111111111111,0,0,0,0,0,0,0,0,0,27300,27000,26600,26100,25700,25300,25200,25000,24800,24600,23900,22900,21200,19700,18700,18000,17800,17300,16600,15800,15000,14200,13500,13200,12900,12600,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000011,1000000000,1100000000,1000000011,1000000000,2100000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,2000000100,1000000000,1001000000,1001000000,10000000000000
506262.303,129478.288,08222,005,001,2017,08222,005,001,鹿嶋,茨城県　鹿嶋市宮中１−９−３０,08222,616,00010000000000000,_,RC2,101,_,010,035,02,0,市区町村道,北,0120,_,_,_,小売店舗、営業所等が建ち並ぶ商業地域,鹿島神宮,730,商業,_,市街化,_,_,80,400,true,00000000000000000000011111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47500,40500,35200,32400,31500,30400,29500,27200,26600,26000,25600,25500,25500,25500,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000100000,1000000000,1001000000,1000000000,1001000000,1001000000,10000000000000
506271.474,131602.747,08202,000,026,2017,08202,000,026,日立,茨城県　日立市多賀町２−４−９,08202,222,10000000000000000,_,W2,111,台形,010,012,02,0,市区町村道,北西,0060,_,_,_,一般住宅を主に店舗等も立地する商店街背後の住宅地域,常陸多賀,600,2住居,_,市街化,_,_,60,200,false,00001111111111111111111111111111111,0,0,0,0,98000,104000,112000,123000,134000,140000,140000,139000,134000,131000,129000,124000,114000,104000,95600,87900,80200,74100,68900,66700,65200,63800,60700,57000,51500,49900,48800,47800,47100,46700,46400,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000100,1000000000,1000000000,2000000000,2000000000,2000000000,1000000000,1000000000,1000000010,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506277.576,131501.261,08202,000,019,2017,08202,000,019,日立,茨城県　日立市東大沼町１−２７−３,08202,199,10000000000000000,_,W2,111,_,015,010,02,0,市区町村道,南,0060,_,_,_,中規模一般住宅の多い分譲住宅地域,大甕,2800,1低専,_,市街化,_,_,50,100,false,00000000011111111111111111111111111,0,0,0,0,0,0,0,0,0,92000,92400,91800,88800,87400,86000,83000,79800,75500,72400,70000,64100,58000,53800,51800,50500,49300,46800,44200,40500,38800,37600,36600,35800,35300,34900,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000010100,1000000000,1000000000,2000000000,2000000000,2000000000,1010000000,1000001000,1000000000,1000001000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506280.668,131693.557,08202,000,010,2017,08202,000,010,日立,茨城県　日立市西成沢町１−２６−２,08202,300,10000000000000000,_,W2,111,_,010,015,02,0,市区町村道,西,0060,_,_,_,中規模の戸建住宅からなる傾斜地の区画整然とした住宅団地,日立,3400,2低専,_,市街化,_,_,60,150,false,00000000000111111111111111111111111,0,0,0,0,0,0,0,0,0,0,0,95000,94100,92000,90600,88400,85000,80300,75200,69900,64600,59000,55000,51200,49400,47700,45100,42500,38700,37500,36600,35900,35200,34500,33600,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000100,1000000000,1000000111,2000000010,1000000000,2000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506286.584,131531.588,08202,009,001,2017,08202,009,001,日立,茨城県　日立市東金沢町１−１３−１１,08202,1060,00000010000000000,_,_,101,台形,015,010,00,0,市区町村道,南西,0040,_,_,_,中小規模の工場のなかに住宅等も混在する工業地域,常陸多賀,2500,工業,_,市街化,_,_,60,200,false,00000000000000000000000000011111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,33200,31200,29700,28600,27700,27000,26400,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000000,1001100000,1001100000,10000000000000
506289.852,129329.906,08232,000,002,2017,08232,000,002,神栖,茨城県　神栖市堀割２−１４−２６,08232,281,10000000000000000,_,W2,101,_,010,012,02,0,市区町村道,東,0140,_,_,_,中規模の一般住宅が建ち並ぶ区画整然とした住宅地域,鹿島神宮,6100,1中専,_,市街化,_,_,60,200,false,00000000000000000000000000000000111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16300,15800,15500,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1001000000,10000000000000
506291.629,129198.448,08232,000,009,2017,08232,000,009,神栖,茨城県　神栖市大野原中央３−３−２８,08232,330,10000000000000000,_,W1,101,_,010,012,01,0,市区町村道,北西,0080,_,_,_,戸建住宅、貸家等を中心とする整然とした住宅地域,小見川,6000,_,_,調区,_,_,60,200,false,00000000000000000000000000000011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,17700,17500,17400,17300,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1001000000,1001010000,10000000000000
506299.714,129262.938,08232,000,005,2017,08232,000,005,神栖,茨城県　神栖市平泉字代山２７９３番１０,08232,231,10000000000000000,_,W2,101,_,010,010,02,0,私道,南西,0060,_,_,_,中規模一般住宅の中に空地もみられる閑静な住宅地域,鹿島神宮,9000,1低専,_,市街化,_,_,40,80,false,00000000000000000000000000011111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19300,18200,17200,16600,16300,16100,15900,15800,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
